"distrito","departamento","provincia","rango_edad","test_number","tamizaje_reactivo","year"
"CAYARANI","AREQUIPA","CONDESUYOS","30-59 años",24,0,"2016"
"CAYARANI","AREQUIPA","CONDESUYOS","12-17 años",7,0,"2017"
"CAYARANI","AREQUIPA","CONDESUYOS","18-29 años",44,0,"2017"
"CAYARANI","AREQUIPA","CONDESUYOS","30-59 años",30,0,"2017"
"CAYARANI","AREQUIPA","CONDESUYOS","12-17 años",11,0,"2018"
"CAYARANI","AREQUIPA","CONDESUYOS","18-29 años",64,0,"2018"
"CAYARANI","AREQUIPA","CONDESUYOS","30-59 años",19,0,"2018"
"CAYARANI","AREQUIPA","CONDESUYOS","30-59 años",1,0,"2019"
"CAYARANI","AREQUIPA","CONDESUYOS","12-17 años",2,0,"2022"
"CAYARANI","AREQUIPA","CONDESUYOS","18-29 años",28,0,"2022"
"CAYARANI","AREQUIPA","CONDESUYOS","30-59 años",12,0,"2022"
"CHICHAS","AREQUIPA","CONDESUYOS","18-29 años",2,0,"2013"
"CHICHAS","AREQUIPA","CONDESUYOS","18-29 años",0,0,"2014"
"CHICHAS","AREQUIPA","CONDESUYOS","30-59 años",0,0,"2014"
"CHICHAS","AREQUIPA","CONDESUYOS","12-17 años",1,0,"2015"
"CHICHAS","AREQUIPA","CONDESUYOS","18-29 años",3,0,"2015"
"CHICHAS","AREQUIPA","CONDESUYOS","30-59 años",1,0,"2015"
"CHICHAS","AREQUIPA","CONDESUYOS","18-29 años",1,0,"2016"
"CHICHAS","AREQUIPA","CONDESUYOS","30-59 años",4,0,"2016"
"CHICHAS","AREQUIPA","CONDESUYOS","18-29 años",8,0,"2017"
"CHICHAS","AREQUIPA","CONDESUYOS","30-59 años",3,0,"2017"
"CHICHAS","AREQUIPA","CONDESUYOS","18-29 años",6,0,"2018"
"CHICHAS","AREQUIPA","CONDESUYOS","30-59 años",2,0,"2018"
"CHICHAS","AREQUIPA","CONDESUYOS","18-29 años",2,0,"2020"
"CHICHAS","AREQUIPA","CONDESUYOS","30-59 años",0,0,"2020"
"CHICHAS","AREQUIPA","CONDESUYOS","12-17 años",1,0,"2021"
"CHICHAS","AREQUIPA","CONDESUYOS","18-29 años",3,0,"2021"
"CHICHAS","AREQUIPA","CONDESUYOS","30-59 años",1,0,"2021"
"CHICHAS","AREQUIPA","CONDESUYOS","12-17 años",1,0,"2022"
"CHICHAS","AREQUIPA","CONDESUYOS","30-59 años",4,0,"2022"
"CHUQUIBAMBA","AREQUIPA","CONDESUYOS","12-17 años",4,0,"2013"
"CHUQUIBAMBA","AREQUIPA","CONDESUYOS","18-29 años",48,0,"2013"
"CHUQUIBAMBA","AREQUIPA","CONDESUYOS","30-59 años",20,1,"2013"
"CHUQUIBAMBA","AREQUIPA","CONDESUYOS","12-17 años",9,0,"2014"
"CHUQUIBAMBA","AREQUIPA","CONDESUYOS","18-29 años",47,1,"2014"
"CHUQUIBAMBA","AREQUIPA","CONDESUYOS","30-59 años",19,0,"2014"
"CHUQUIBAMBA","AREQUIPA","CONDESUYOS","12-17 años",18,0,"2015"
"CHUQUIBAMBA","AREQUIPA","CONDESUYOS","18-29 años",87,0,"2015"
"CHUQUIBAMBA","AREQUIPA","CONDESUYOS","30-59 años",61,0,"2015"
"CHUQUIBAMBA","AREQUIPA","CONDESUYOS","12-17 años",17,0,"2016"
"CHUQUIBAMBA","AREQUIPA","CONDESUYOS","18-29 años",66,0,"2016"
"CHUQUIBAMBA","AREQUIPA","CONDESUYOS","30-59 años",47,1,"2016"
"CHUQUIBAMBA","AREQUIPA","CONDESUYOS","12-17 años",13,0,"2017"
"CHUQUIBAMBA","AREQUIPA","CONDESUYOS","18-29 años",67,0,"2017"
"CHUQUIBAMBA","AREQUIPA","CONDESUYOS","30-59 años",48,0,"2017"
"CHUQUIBAMBA","AREQUIPA","CONDESUYOS","12-17 años",2,0,"2018"
"CHUQUIBAMBA","AREQUIPA","CONDESUYOS","18-29 años",56,0,"2018"
"CHUQUIBAMBA","AREQUIPA","CONDESUYOS","30-59 años",46,0,"2018"
"CHUQUIBAMBA","AREQUIPA","CONDESUYOS","12-17 años",1,0,"2019"
"CHUQUIBAMBA","AREQUIPA","CONDESUYOS","18-29 años",11,0,"2019"
"CHUQUIBAMBA","AREQUIPA","CONDESUYOS","30-59 años",8,0,"2019"
"CHUQUIBAMBA","AREQUIPA","CONDESUYOS","12-17 años",6,0,"2020"
"CHUQUIBAMBA","AREQUIPA","CONDESUYOS","18-29 años",51,0,"2020"
"CHUQUIBAMBA","AREQUIPA","CONDESUYOS","30-59 años",20,0,"2020"
"CHUQUIBAMBA","AREQUIPA","CONDESUYOS","12-17 años",2,0,"2021"
"CHUQUIBAMBA","AREQUIPA","CONDESUYOS","18-29 años",57,0,"2021"
"CHUQUIBAMBA","AREQUIPA","CONDESUYOS","30-59 años",30,0,"2021"
"CHUQUIBAMBA","AREQUIPA","CONDESUYOS","12-17 años",6,0,"2022"
"CHUQUIBAMBA","AREQUIPA","CONDESUYOS","18-29 años",64,0,"2022"
"CHUQUIBAMBA","AREQUIPA","CONDESUYOS","30-59 años",30,0,"2022"
"IRAY","AREQUIPA","CONDESUYOS","30-59 años",2,0,"2018"
"IRAY","AREQUIPA","CONDESUYOS","30-59 años",1,0,"2019"
"IRAY","AREQUIPA","CONDESUYOS","12-17 años",1,0,"2020"
"IRAY","AREQUIPA","CONDESUYOS","18-29 años",4,0,"2020"
"IRAY","AREQUIPA","CONDESUYOS","30-59 años",2,0,"2020"
"IRAY","AREQUIPA","CONDESUYOS","12-17 años",1,0,"2021"
"IRAY","AREQUIPA","CONDESUYOS","18-29 años",2,0,"2021"
"IRAY","AREQUIPA","CONDESUYOS","30-59 años",3,0,"2021"
"IRAY","AREQUIPA","CONDESUYOS","18-29 años",3,0,"2022"
"IRAY","AREQUIPA","CONDESUYOS","30-59 años",1,0,"2022"
"RIO GRANDE","AREQUIPA","CONDESUYOS","18-29 años",7,1,"2012"
"RIO GRANDE","AREQUIPA","CONDESUYOS","30-59 años",2,0,"2012"
"RIO GRANDE","AREQUIPA","CONDESUYOS","18-29 años",1,0,"2013"
"RIO GRANDE","AREQUIPA","CONDESUYOS","30-59 años",2,0,"2013"
"RIO GRANDE","AREQUIPA","CONDESUYOS","12-17 años",5,0,"2014"
"RIO GRANDE","AREQUIPA","CONDESUYOS","18-29 años",40,0,"2014"
"RIO GRANDE","AREQUIPA","CONDESUYOS","30-59 años",16,0,"2014"
"RIO GRANDE","AREQUIPA","CONDESUYOS","12-17 años",2,0,"2015"
"RIO GRANDE","AREQUIPA","CONDESUYOS","18-29 años",31,1,"2015"
"RIO GRANDE","AREQUIPA","CONDESUYOS","30-59 años",26,0,"2015"
"RIO GRANDE","AREQUIPA","CONDESUYOS","12-17 años",3,0,"2016"
"RIO GRANDE","AREQUIPA","CONDESUYOS","18-29 años",31,0,"2016"
"RIO GRANDE","AREQUIPA","CONDESUYOS","30-59 años",20,0,"2016"
"RIO GRANDE","AREQUIPA","CONDESUYOS","12-17 años",5,0,"2017"
"RIO GRANDE","AREQUIPA","CONDESUYOS","18-29 años",63,0,"2017"
"RIO GRANDE","AREQUIPA","CONDESUYOS","30-59 años",23,0,"2017"
"RIO GRANDE","AREQUIPA","CONDESUYOS","12-17 años",12,0,"2018"
"RIO GRANDE","AREQUIPA","CONDESUYOS","18-29 años",132,0,"2018"
"RIO GRANDE","AREQUIPA","CONDESUYOS","30-59 años",33,0,"2018"
"RIO GRANDE","AREQUIPA","CONDESUYOS","12-17 años",9,0,"2020"
"RIO GRANDE","AREQUIPA","CONDESUYOS","18-29 años",81,1,"2020"
"RIO GRANDE","AREQUIPA","CONDESUYOS","30-59 años",33,0,"2020"
"RIO GRANDE","AREQUIPA","CONDESUYOS","12-17 años",6,0,"2021"
"RIO GRANDE","AREQUIPA","CONDESUYOS","18-29 años",111,3,"2021"
"RIO GRANDE","AREQUIPA","CONDESUYOS","30-59 años",47,0,"2021"
"RIO GRANDE","AREQUIPA","CONDESUYOS","12-17 años",2,0,"2022"
"RIO GRANDE","AREQUIPA","CONDESUYOS","18-29 años",106,1,"2022"
"RIO GRANDE","AREQUIPA","CONDESUYOS","30-59 años",42,1,"2022"
"SALAMANCA","AREQUIPA","CONDESUYOS","18-29 años",1,0,"2014"
"SALAMANCA","AREQUIPA","CONDESUYOS","30-59 años",2,0,"2014"
"SALAMANCA","AREQUIPA","CONDESUYOS","18-29 años",11,0,"2015"
"SALAMANCA","AREQUIPA","CONDESUYOS","30-59 años",3,0,"2015"
"SALAMANCA","AREQUIPA","CONDESUYOS","12-17 años",1,0,"2016"
"SALAMANCA","AREQUIPA","CONDESUYOS","18-29 años",5,0,"2016"
"SALAMANCA","AREQUIPA","CONDESUYOS","30-59 años",1,0,"2016"
"SALAMANCA","AREQUIPA","CONDESUYOS","18-29 años",2,0,"2017"
"SALAMANCA","AREQUIPA","CONDESUYOS","30-59 años",1,0,"2017"
"SALAMANCA","AREQUIPA","CONDESUYOS","18-29 años",5,0,"2018"
"SALAMANCA","AREQUIPA","CONDESUYOS","30-59 años",3,0,"2018"
"SALAMANCA","AREQUIPA","CONDESUYOS","18-29 años",2,0,"2021"
"SALAMANCA","AREQUIPA","CONDESUYOS","30-59 años",1,0,"2021"
"YANAQUIHUA","AREQUIPA","CONDESUYOS","12-17 años",1,0,"2012"
"YANAQUIHUA","AREQUIPA","CONDESUYOS","18-29 años",5,0,"2012"
"YANAQUIHUA","AREQUIPA","CONDESUYOS","12-17 años",1,0,"2013"
"YANAQUIHUA","AREQUIPA","CONDESUYOS","18-29 años",8,0,"2013"
"YANAQUIHUA","AREQUIPA","CONDESUYOS","30-59 años",1,0,"2013"
"YANAQUIHUA","AREQUIPA","CONDESUYOS","12-17 años",8,0,"2014"
"YANAQUIHUA","AREQUIPA","CONDESUYOS","18-29 años",22,0,"2014"
"YANAQUIHUA","AREQUIPA","CONDESUYOS","30-59 años",7,0,"2014"
"YANAQUIHUA","AREQUIPA","CONDESUYOS","12-17 años",3,0,"2015"
"YANAQUIHUA","AREQUIPA","CONDESUYOS","18-29 años",17,0,"2015"
"YANAQUIHUA","AREQUIPA","CONDESUYOS","30-59 años",11,0,"2015"
"YANAQUIHUA","AREQUIPA","CONDESUYOS","12-17 años",6,0,"2016"
"YANAQUIHUA","AREQUIPA","CONDESUYOS","18-29 años",37,0,"2016"
"YANAQUIHUA","AREQUIPA","CONDESUYOS","30-59 años",17,0,"2016"
"YANAQUIHUA","AREQUIPA","CONDESUYOS","12-17 años",2,0,"2017"
"YANAQUIHUA","AREQUIPA","CONDESUYOS","18-29 años",19,0,"2017"
"YANAQUIHUA","AREQUIPA","CONDESUYOS","30-59 años",22,0,"2017"
"YANAQUIHUA","AREQUIPA","CONDESUYOS","12-17 años",3,0,"2018"
"YANAQUIHUA","AREQUIPA","CONDESUYOS","18-29 años",39,0,"2018"
"YANAQUIHUA","AREQUIPA","CONDESUYOS","30-59 años",24,0,"2018"
"YANAQUIHUA","AREQUIPA","CONDESUYOS","18-29 años",1,0,"2019"
"YANAQUIHUA","AREQUIPA","CONDESUYOS","12-17 años",2,0,"2020"
"YANAQUIHUA","AREQUIPA","CONDESUYOS","18-29 años",29,0,"2020"
"YANAQUIHUA","AREQUIPA","CONDESUYOS","30-59 años",11,0,"2020"
"YANAQUIHUA","AREQUIPA","CONDESUYOS","12-17 años",0,0,"2021"
"YANAQUIHUA","AREQUIPA","CONDESUYOS","18-29 años",43,0,"2021"
"YANAQUIHUA","AREQUIPA","CONDESUYOS","30-59 años",22,0,"2021"
"YANAQUIHUA","AREQUIPA","CONDESUYOS","12-17 años",2,0,"2022"
"YANAQUIHUA","AREQUIPA","CONDESUYOS","18-29 años",46,0,"2022"
"YANAQUIHUA","AREQUIPA","CONDESUYOS","30-59 años",27,0,"2022"
"COCACHACRA","AREQUIPA","ISLAY","12-17 años",5,0,"2011"
"COCACHACRA","AREQUIPA","ISLAY","18-29 años",43,0,"2011"
"COCACHACRA","AREQUIPA","ISLAY","30-59 años",11,0,"2011"
"COCACHACRA","AREQUIPA","ISLAY","12-17 años",3,0,"2012"
"COCACHACRA","AREQUIPA","ISLAY","18-29 años",32,0,"2012"
"COCACHACRA","AREQUIPA","ISLAY","30-59 años",20,0,"2012"
"COCACHACRA","AREQUIPA","ISLAY","12-17 años",3,0,"2013"
"COCACHACRA","AREQUIPA","ISLAY","18-29 años",24,0,"2013"
"COCACHACRA","AREQUIPA","ISLAY","30-59 años",10,0,"2013"
"COCACHACRA","AREQUIPA","ISLAY","12-17 años",6,0,"2014"
"COCACHACRA","AREQUIPA","ISLAY","18-29 años",31,0,"2014"
"COCACHACRA","AREQUIPA","ISLAY","30-59 años",18,0,"2014"
"COCACHACRA","AREQUIPA","ISLAY","18-29 años",21,0,"2015"
"COCACHACRA","AREQUIPA","ISLAY","30-59 años",8,0,"2015"
"COCACHACRA","AREQUIPA","ISLAY","12-17 años",6,0,"2016"
"COCACHACRA","AREQUIPA","ISLAY","18-29 años",40,0,"2016"
"COCACHACRA","AREQUIPA","ISLAY","30-59 años",24,0,"2016"
"COCACHACRA","AREQUIPA","ISLAY","12-17 años",4,0,"2017"
"COCACHACRA","AREQUIPA","ISLAY","18-29 años",44,0,"2017"
"COCACHACRA","AREQUIPA","ISLAY","30-59 años",35,0,"2017"
"COCACHACRA","AREQUIPA","ISLAY","12-17 años",5,0,"2018"
"COCACHACRA","AREQUIPA","ISLAY","18-29 años",58,1,"2018"
"COCACHACRA","AREQUIPA","ISLAY","30-59 años",43,0,"2018"
"COCACHACRA","AREQUIPA","ISLAY","18-29 años",4,0,"2019"
"COCACHACRA","AREQUIPA","ISLAY","30-59 años",1,0,"2019"
"COCACHACRA","AREQUIPA","ISLAY","12-17 años",1,0,"2020"
"COCACHACRA","AREQUIPA","ISLAY","18-29 años",8,0,"2020"
"COCACHACRA","AREQUIPA","ISLAY","30-59 años",8,1,"2020"
"COCACHACRA","AREQUIPA","ISLAY","12-17 años",0,0,"2021"
"COCACHACRA","AREQUIPA","ISLAY","18-29 años",26,1,"2021"
"COCACHACRA","AREQUIPA","ISLAY","30-59 años",19,0,"2021"
"COCACHACRA","AREQUIPA","ISLAY","12-17 años",1,0,"2022"
"COCACHACRA","AREQUIPA","ISLAY","18-29 años",28,1,"2022"
"COCACHACRA","AREQUIPA","ISLAY","30-59 años",24,0,"2022"
"DEAN VALDIVIA","AREQUIPA","ISLAY","18-29 años",2,0,"2011"
"DEAN VALDIVIA","AREQUIPA","ISLAY","12-17 años",1,0,"2012"
"DEAN VALDIVIA","AREQUIPA","ISLAY","18-29 años",8,0,"2012"
"DEAN VALDIVIA","AREQUIPA","ISLAY","30-59 años",3,0,"2012"
"DEAN VALDIVIA","AREQUIPA","ISLAY","12-17 años",2,0,"2013"
"DEAN VALDIVIA","AREQUIPA","ISLAY","18-29 años",18,0,"2013"
"DEAN VALDIVIA","AREQUIPA","ISLAY","30-59 años",12,0,"2013"
"DEAN VALDIVIA","AREQUIPA","ISLAY","18-29 años",19,0,"2014"
"DEAN VALDIVIA","AREQUIPA","ISLAY","30-59 años",6,0,"2014"
"DEAN VALDIVIA","AREQUIPA","ISLAY","12-17 años",0,0,"2015"
"DEAN VALDIVIA","AREQUIPA","ISLAY","18-29 años",18,0,"2015"
"DEAN VALDIVIA","AREQUIPA","ISLAY","30-59 años",9,0,"2015"
"DEAN VALDIVIA","AREQUIPA","ISLAY","12-17 años",2,0,"2016"
"DEAN VALDIVIA","AREQUIPA","ISLAY","18-29 años",11,0,"2016"
"DEAN VALDIVIA","AREQUIPA","ISLAY","30-59 años",6,0,"2016"
"DEAN VALDIVIA","AREQUIPA","ISLAY","12-17 años",2,0,"2017"
"DEAN VALDIVIA","AREQUIPA","ISLAY","18-29 años",10,0,"2017"
"DEAN VALDIVIA","AREQUIPA","ISLAY","30-59 años",6,0,"2017"
"DEAN VALDIVIA","AREQUIPA","ISLAY","18-29 años",12,1,"2018"
"DEAN VALDIVIA","AREQUIPA","ISLAY","30-59 años",10,2,"2018"
"DEAN VALDIVIA","AREQUIPA","ISLAY","30-59 años",0,0,"2019"
"DEAN VALDIVIA","AREQUIPA","ISLAY","30-59 años",0,0,"2020"
"DEAN VALDIVIA","AREQUIPA","ISLAY","12-17 años",1,0,"2021"
"DEAN VALDIVIA","AREQUIPA","ISLAY","18-29 años",1,0,"2021"
"DEAN VALDIVIA","AREQUIPA","ISLAY","30-59 años",9,1,"2021"
"DEAN VALDIVIA","AREQUIPA","ISLAY","18-29 años",3,0,"2022"
"DEAN VALDIVIA","AREQUIPA","ISLAY","30-59 años",3,0,"2022"
"ISLAY","AREQUIPA","ISLAY","12-17 años",1,0,"2012"
"ISLAY","AREQUIPA","ISLAY","18-29 años",4,0,"2012"
"ISLAY","AREQUIPA","ISLAY","30-59 años",0,0,"2012"
"ISLAY","AREQUIPA","ISLAY","12-17 años",1,0,"2013"
"ISLAY","AREQUIPA","ISLAY","18-29 años",15,0,"2013"
"ISLAY","AREQUIPA","ISLAY","30-59 años",7,0,"2013"
"ISLAY","AREQUIPA","ISLAY","12-17 años",2,0,"2014"
"ISLAY","AREQUIPA","ISLAY","18-29 años",12,0,"2014"
"ISLAY","AREQUIPA","ISLAY","30-59 años",6,0,"2014"
"ISLAY","AREQUIPA","ISLAY","12-17 años",1,0,"2015"
"ISLAY","AREQUIPA","ISLAY","18-29 años",26,0,"2015"
"ISLAY","AREQUIPA","ISLAY","30-59 años",7,0,"2015"
"ISLAY","AREQUIPA","ISLAY","12-17 años",4,0,"2016"
"ISLAY","AREQUIPA","ISLAY","18-29 años",10,0,"2016"
"ISLAY","AREQUIPA","ISLAY","30-59 años",2,0,"2016"
"ISLAY","AREQUIPA","ISLAY","12-17 años",2,0,"2017"
"ISLAY","AREQUIPA","ISLAY","18-29 años",11,0,"2017"
"ISLAY","AREQUIPA","ISLAY","30-59 años",4,0,"2017"
"ISLAY","AREQUIPA","ISLAY","12-17 años",2,0,"2018"
"ISLAY","AREQUIPA","ISLAY","18-29 años",36,0,"2018"
"ISLAY","AREQUIPA","ISLAY","30-59 años",17,0,"2018"
"ISLAY","AREQUIPA","ISLAY","12-17 años",4,0,"2019"
"ISLAY","AREQUIPA","ISLAY","18-29 años",18,0,"2019"
"ISLAY","AREQUIPA","ISLAY","30-59 años",12,0,"2019"
"ISLAY","AREQUIPA","ISLAY","12-17 años",4,0,"2020"
"ISLAY","AREQUIPA","ISLAY","18-29 años",34,0,"2020"
"ISLAY","AREQUIPA","ISLAY","30-59 años",18,1,"2020"
"ISLAY","AREQUIPA","ISLAY","12-17 años",1,0,"2021"
"ISLAY","AREQUIPA","ISLAY","18-29 años",35,0,"2021"
"ISLAY","AREQUIPA","ISLAY","30-59 años",24,0,"2021"
"ISLAY","AREQUIPA","ISLAY","12-17 años",4,0,"2022"
"ISLAY","AREQUIPA","ISLAY","18-29 años",39,0,"2022"
"ISLAY","AREQUIPA","ISLAY","30-59 años",31,0,"2022"
"MEJIA","AREQUIPA","ISLAY","18-29 años",2,0,"2012"
"MEJIA","AREQUIPA","ISLAY","18-29 años",10,0,"2013"
"MEJIA","AREQUIPA","ISLAY","30-59 años",4,0,"2013"
"MEJIA","AREQUIPA","ISLAY","12-17 años",2,0,"2014"
"MEJIA","AREQUIPA","ISLAY","18-29 años",5,0,"2014"
"MEJIA","AREQUIPA","ISLAY","30-59 años",4,0,"2014"
"MEJIA","AREQUIPA","ISLAY","18-29 años",4,0,"2015"
"MEJIA","AREQUIPA","ISLAY","30-59 años",2,0,"2015"
"MEJIA","AREQUIPA","ISLAY","18-29 años",3,0,"2016"
"MEJIA","AREQUIPA","ISLAY","30-59 años",3,0,"2016"
"MEJIA","AREQUIPA","ISLAY","18-29 años",4,0,"2017"
"MEJIA","AREQUIPA","ISLAY","30-59 años",4,0,"2017"
"MEJIA","AREQUIPA","ISLAY","18-29 años",4,0,"2018"
"MEJIA","AREQUIPA","ISLAY","30-59 años",3,0,"2018"
"MEJIA","AREQUIPA","ISLAY","12-17 años",2,0,"2019"
"MEJIA","AREQUIPA","ISLAY","18-29 años",1,0,"2019"
"MEJIA","AREQUIPA","ISLAY","30-59 años",4,0,"2019"
"MEJIA","AREQUIPA","ISLAY","12-17 años",0,0,"2020"
"MEJIA","AREQUIPA","ISLAY","18-29 años",13,0,"2020"
"MEJIA","AREQUIPA","ISLAY","30-59 años",2,0,"2020"
"MEJIA","AREQUIPA","ISLAY","12-17 años",1,0,"2021"
"MEJIA","AREQUIPA","ISLAY","18-29 años",7,0,"2021"
"MEJIA","AREQUIPA","ISLAY","30-59 años",1,0,"2021"
"MEJIA","AREQUIPA","ISLAY","18-29 años",3,0,"2022"
"MEJIA","AREQUIPA","ISLAY","30-59 años",7,0,"2022"
"MOLLENDO","AREQUIPA","ISLAY","12-17 años",3,0,"2012"
"MOLLENDO","AREQUIPA","ISLAY","18-29 años",22,0,"2012"
"MOLLENDO","AREQUIPA","ISLAY","30-59 años",9,0,"2012"
"MOLLENDO","AREQUIPA","ISLAY","12-17 años",12,0,"2013"
"MOLLENDO","AREQUIPA","ISLAY","18-29 años",106,0,"2013"
"MOLLENDO","AREQUIPA","ISLAY","30-59 años",47,0,"2013"
"MOLLENDO","AREQUIPA","ISLAY","12-17 años",12,0,"2014"
"MOLLENDO","AREQUIPA","ISLAY","18-29 años",147,0,"2014"
"MOLLENDO","AREQUIPA","ISLAY","30-59 años",52,0,"2014"
"MOLLENDO","AREQUIPA","ISLAY","12-17 años",8,0,"2015"
"MOLLENDO","AREQUIPA","ISLAY","18-29 años",74,0,"2015"
"MOLLENDO","AREQUIPA","ISLAY","30-59 años",45,0,"2015"
"MOLLENDO","AREQUIPA","ISLAY","12-17 años",9,0,"2016"
"MOLLENDO","AREQUIPA","ISLAY","18-29 años",67,0,"2016"
"MOLLENDO","AREQUIPA","ISLAY","30-59 años",38,0,"2016"
"MOLLENDO","AREQUIPA","ISLAY","12-17 años",5,0,"2017"
"MOLLENDO","AREQUIPA","ISLAY","18-29 años",64,0,"2017"
"MOLLENDO","AREQUIPA","ISLAY","30-59 años",20,0,"2017"
"MOLLENDO","AREQUIPA","ISLAY","12-17 años",15,0,"2018"
"MOLLENDO","AREQUIPA","ISLAY","18-29 años",118,0,"2018"
"MOLLENDO","AREQUIPA","ISLAY","30-59 años",42,0,"2018"
"MOLLENDO","AREQUIPA","ISLAY","12-17 años",6,0,"2019"
"MOLLENDO","AREQUIPA","ISLAY","18-29 años",40,0,"2019"
"MOLLENDO","AREQUIPA","ISLAY","30-59 años",16,0,"2019"
"MOLLENDO","AREQUIPA","ISLAY","12-17 años",7,0,"2020"
"MOLLENDO","AREQUIPA","ISLAY","18-29 años",83,0,"2020"
"MOLLENDO","AREQUIPA","ISLAY","30-59 años",32,0,"2020"
"MOLLENDO","AREQUIPA","ISLAY","12-17 años",5,0,"2021"
"MOLLENDO","AREQUIPA","ISLAY","18-29 años",65,0,"2021"
"MOLLENDO","AREQUIPA","ISLAY","30-59 años",45,0,"2021"
"MOLLENDO","AREQUIPA","ISLAY","12-17 años",5,0,"2022"
"MOLLENDO","AREQUIPA","ISLAY","18-29 años",91,0,"2022"
"MOLLENDO","AREQUIPA","ISLAY","30-59 años",58,0,"2022"
"PUNTA DE BOMBON","AREQUIPA","ISLAY","18-29 años",8,0,"2011"
"PUNTA DE BOMBON","AREQUIPA","ISLAY","30-59 años",3,0,"2011"
"PUNTA DE BOMBON","AREQUIPA","ISLAY","12-17 años",1,0,"2012"
"PUNTA DE BOMBON","AREQUIPA","ISLAY","18-29 años",1,0,"2012"
"PUNTA DE BOMBON","AREQUIPA","ISLAY","30-59 años",1,0,"2012"
"PUNTA DE BOMBON","AREQUIPA","ISLAY","12-17 años",0,0,"2013"
"PUNTA DE BOMBON","AREQUIPA","ISLAY","18-29 años",0,0,"2013"
"PUNTA DE BOMBON","AREQUIPA","ISLAY","30-59 años",1,0,"2013"
"PUNTA DE BOMBON","AREQUIPA","ISLAY","<12 años",0,0,"2013"
"PUNTA DE BOMBON","AREQUIPA","ISLAY","12-17 años",0,0,"2014"
"PUNTA DE BOMBON","AREQUIPA","ISLAY","18-29 años",29,0,"2014"
"PUNTA DE BOMBON","AREQUIPA","ISLAY","30-59 años",11,0,"2014"
"PUNTA DE BOMBON","AREQUIPA","ISLAY","12-17 años",2,0,"2015"
"PUNTA DE BOMBON","AREQUIPA","ISLAY","18-29 años",23,0,"2015"
"PUNTA DE BOMBON","AREQUIPA","ISLAY","30-59 años",20,0,"2015"
"PUNTA DE BOMBON","AREQUIPA","ISLAY","12-17 años",4,0,"2016"
"PUNTA DE BOMBON","AREQUIPA","ISLAY","18-29 años",24,0,"2016"
"PUNTA DE BOMBON","AREQUIPA","ISLAY","30-59 años",18,0,"2016"
"PUNTA DE BOMBON","AREQUIPA","ISLAY","12-17 años",2,0,"2017"
"PUNTA DE BOMBON","AREQUIPA","ISLAY","18-29 años",13,0,"2017"
"PUNTA DE BOMBON","AREQUIPA","ISLAY","30-59 años",10,0,"2017"
"PUNTA DE BOMBON","AREQUIPA","ISLAY","12-17 años",2,0,"2018"
"PUNTA DE BOMBON","AREQUIPA","ISLAY","18-29 años",48,0,"2018"
"PUNTA DE BOMBON","AREQUIPA","ISLAY","30-59 años",36,0,"2018"
"PUNTA DE BOMBON","AREQUIPA","ISLAY","12-17 años",1,0,"2020"
"PUNTA DE BOMBON","AREQUIPA","ISLAY","18-29 años",37,1,"2020"
"PUNTA DE BOMBON","AREQUIPA","ISLAY","30-59 años",30,0,"2020"
"PUNTA DE BOMBON","AREQUIPA","ISLAY","12-17 años",6,0,"2021"
"PUNTA DE BOMBON","AREQUIPA","ISLAY","18-29 años",18,0,"2021"
"PUNTA DE BOMBON","AREQUIPA","ISLAY","30-59 años",24,0,"2021"
"PUNTA DE BOMBON","AREQUIPA","ISLAY","12-17 años",1,0,"2022"
"PUNTA DE BOMBON","AREQUIPA","ISLAY","18-29 años",21,0,"2022"
"PUNTA DE BOMBON","AREQUIPA","ISLAY","30-59 años",26,0,"2022"
"ALCA","AREQUIPA","LA UNION","30-59 años",0,0,"2012"
"ALCA","AREQUIPA","LA UNION","12-17 años",3,0,"2013"
"ALCA","AREQUIPA","LA UNION","18-29 años",15,0,"2013"
"ALCA","AREQUIPA","LA UNION","30-59 años",12,0,"2013"
"ALCA","AREQUIPA","LA UNION","18-29 años",9,0,"2014"
"ALCA","AREQUIPA","LA UNION","30-59 años",15,0,"2014"
"ALCA","AREQUIPA","LA UNION","12-17 años",3,0,"2015"
"ALCA","AREQUIPA","LA UNION","18-29 años",13,0,"2015"
"ALCA","AREQUIPA","LA UNION","30-59 años",15,0,"2015"
"ALCA","AREQUIPA","LA UNION","12-17 años",3,0,"2016"
"ALCA","AREQUIPA","LA UNION","18-29 años",25,0,"2016"
"ALCA","AREQUIPA","LA UNION","30-59 años",8,0,"2016"
"ALCA","AREQUIPA","LA UNION","12-17 años",1,0,"2017"
"ALCA","AREQUIPA","LA UNION","18-29 años",22,0,"2017"
"ALCA","AREQUIPA","LA UNION","30-59 años",11,0,"2017"
"ALCA","AREQUIPA","LA UNION","12-17 años",2,0,"2018"
"ALCA","AREQUIPA","LA UNION","18-29 años",19,0,"2018"
"ALCA","AREQUIPA","LA UNION","30-59 años",15,0,"2018"
"ALCA","AREQUIPA","LA UNION","12-17 años",2,0,"2019"
"ALCA","AREQUIPA","LA UNION","18-29 años",3,0,"2019"
"ALCA","AREQUIPA","LA UNION","30-59 años",2,0,"2019"
"ALCA","AREQUIPA","LA UNION","12-17 años",1,0,"2020"
"ALCA","AREQUIPA","LA UNION","18-29 años",8,0,"2020"
"ALCA","AREQUIPA","LA UNION","30-59 años",13,0,"2020"
