"distrito","departamento","provincia","year","test_number_12-17 años","test_number_18-29 años","test_number_30-59 años","test_number_<12 años","tamizaje_reactivo_12-17 años","tamizaje_reactivo_18-29 años","tamizaje_reactivo_30-59 años","tamizaje_reactivo_<12 años"
"LOS AQUIJES","ICA","ICA","2014",8,46,22,NA,0,0,0,NA
"LOS AQUIJES","ICA","ICA","2015",10,100,52,NA,0,0,0,NA
"LOS AQUIJES","ICA","ICA","2016",19,132,43,NA,0,0,0,NA
"LOS AQUIJES","ICA","ICA","2017",13,267,131,NA,0,0,0,NA
"LOS AQUIJES","ICA","ICA","2018",23,291,125,NA,0,3,1,NA
"LOS AQUIJES","ICA","ICA","2019",11,77,28,NA,0,0,0,NA
"LOS AQUIJES","ICA","ICA","2020",10,140,84,NA,0,0,0,NA
"LOS AQUIJES","ICA","ICA","2021",19,196,108,NA,0,2,0,NA
"LOS AQUIJES","ICA","ICA","2022",11,170,93,NA,1,3,2,NA
"OCUCAJE","ICA","ICA","2013",2,20,5,NA,0,0,0,NA
"OCUCAJE","ICA","ICA","2014",8,49,26,NA,0,0,0,NA
"OCUCAJE","ICA","ICA","2015",2,77,30,NA,0,0,0,NA
"OCUCAJE","ICA","ICA","2016",3,51,20,NA,0,1,0,NA
"OCUCAJE","ICA","ICA","2017",1,38,21,NA,0,0,0,NA
"OCUCAJE","ICA","ICA","2018",4,39,21,NA,0,0,0,NA
"OCUCAJE","ICA","ICA","2019",2,13,14,NA,0,0,0,NA
"OCUCAJE","ICA","ICA","2020",1,36,17,NA,0,0,0,NA
"OCUCAJE","ICA","ICA","2021",4,56,41,NA,0,0,0,NA
"OCUCAJE","ICA","ICA","2022",4,51,37,NA,0,1,0,NA
"PACHACUTEC","ICA","ICA","2012",NA,0,NA,NA,NA,0,NA,NA
"PACHACUTEC","ICA","ICA","2013",3,9,3,NA,0,0,0,NA
"PACHACUTEC","ICA","ICA","2014",16,78,31,NA,0,2,0,NA
"PACHACUTEC","ICA","ICA","2015",9,75,20,NA,0,0,0,NA
"PACHACUTEC","ICA","ICA","2016",11,70,29,1,0,0,0,0
"PACHACUTEC","ICA","ICA","2017",5,67,30,NA,0,0,0,NA
"PACHACUTEC","ICA","ICA","2018",3,58,25,NA,0,0,0,NA
"PACHACUTEC","ICA","ICA","2019",3,45,22,NA,0,0,0,NA
"PACHACUTEC","ICA","ICA","2020",12,69,31,1,0,0,0,0
"PACHACUTEC","ICA","ICA","2021",11,92,39,NA,0,0,0,NA
"PACHACUTEC","ICA","ICA","2022",9,95,60,NA,0,2,0,NA
"PARCONA","ICA","ICA","2012",1,18,2,NA,0,0,0,NA
"PARCONA","ICA","ICA","2013",34,281,96,NA,0,2,0,NA
"PARCONA","ICA","ICA","2014",92,625,263,1,3,4,1,0
"PARCONA","ICA","ICA","2015",89,592,220,NA,0,0,0,NA
"PARCONA","ICA","ICA","2016",65,666,278,2,0,2,2,0
"PARCONA","ICA","ICA","2017",51,468,249,1,0,1,0,0
"PARCONA","ICA","ICA","2018",97,717,346,NA,1,0,1,NA
"PARCONA","ICA","ICA","2019",10,128,78,NA,0,0,0,NA
"PARCONA","ICA","ICA","2020",64,556,318,NA,0,1,0,NA
"PARCONA","ICA","ICA","2021",45,501,311,NA,1,4,2,NA
"PARCONA","ICA","ICA","2022",45,444,271,NA,1,11,0,NA
"PUEBLO NUEVO","ICA","ICA","2012",NA,1,NA,NA,NA,0,NA,NA
"PUEBLO NUEVO","ICA","ICA","2013",4,4,1,NA,0,2,0,NA
"PUEBLO NUEVO","ICA","ICA","2014",2,20,7,NA,0,3,1,NA
"PUEBLO NUEVO","ICA","ICA","2015",8,79,22,NA,0,0,0,NA
"PUEBLO NUEVO","ICA","ICA","2016",2,80,24,NA,0,0,0,NA
"PUEBLO NUEVO","ICA","ICA","2017",4,59,12,NA,0,0,0,NA
"PUEBLO NUEVO","ICA","ICA","2018",5,58,36,NA,0,0,0,NA
"PUEBLO NUEVO","ICA","ICA","2019",1,17,4,NA,0,0,0,NA
"PUEBLO NUEVO","ICA","ICA","2020",5,49,31,NA,0,0,0,NA
"PUEBLO NUEVO","ICA","ICA","2021",6,45,37,NA,0,0,0,NA
"PUEBLO NUEVO","ICA","ICA","2022",4,29,25,NA,0,0,0,NA
"SALAS","ICA","ICA","2012",4,13,4,NA,0,0,0,NA
"SALAS","ICA","ICA","2013",20,147,46,NA,0,0,0,NA
"SALAS","ICA","ICA","2014",49,362,109,NA,0,1,2,NA
"SALAS","ICA","ICA","2015",51,388,122,NA,0,0,0,NA
"SALAS","ICA","ICA","2016",46,446,151,NA,0,0,1,NA
"SALAS","ICA","ICA","2017",39,385,97,1,0,0,0,0
"SALAS","ICA","ICA","2018",45,430,137,NA,0,0,0,NA
"SALAS","ICA","ICA","2019",17,197,56,NA,0,1,0,NA
"SALAS","ICA","ICA","2020",31,364,136,NA,1,2,1,NA
"SALAS","ICA","ICA","2021",54,408,136,NA,1,7,0,NA
"SALAS","ICA","ICA","2022",66,404,140,1,0,6,0,0
"SAN JOSE DE LOS MOLINOS","ICA","ICA","2012",1,8,4,NA,0,0,0,NA
"SAN JOSE DE LOS MOLINOS","ICA","ICA","2013",1,36,15,NA,0,0,0,NA
"SAN JOSE DE LOS MOLINOS","ICA","ICA","2014",9,37,23,NA,0,0,0,NA
"SAN JOSE DE LOS MOLINOS","ICA","ICA","2015",12,81,30,NA,0,0,0,NA
"SAN JOSE DE LOS MOLINOS","ICA","ICA","2016",2,71,26,NA,0,0,0,NA
"SAN JOSE DE LOS MOLINOS","ICA","ICA","2017",6,74,23,NA,0,0,0,NA
"SAN JOSE DE LOS MOLINOS","ICA","ICA","2018",12,102,56,NA,0,0,0,NA
"SAN JOSE DE LOS MOLINOS","ICA","ICA","2019",2,11,2,NA,0,0,0,NA
"SAN JOSE DE LOS MOLINOS","ICA","ICA","2020",2,28,16,NA,0,0,0,NA
"SAN JOSE DE LOS MOLINOS","ICA","ICA","2021",2,20,20,NA,0,0,1,NA
"SAN JOSE DE LOS MOLINOS","ICA","ICA","2022",7,30,24,NA,0,0,0,NA
"SAN JUAN BAUTISTA","ICA","ICA","2012",NA,0,0,NA,NA,0,0,NA
"SAN JUAN BAUTISTA","ICA","ICA","2013",2,37,13,NA,0,0,0,NA
"SAN JUAN BAUTISTA","ICA","ICA","2014",8,68,39,NA,0,0,0,NA
"SAN JUAN BAUTISTA","ICA","ICA","2015",10,73,46,NA,0,0,0,NA
"SAN JUAN BAUTISTA","ICA","ICA","2016",5,79,37,NA,0,0,0,NA
"SAN JUAN BAUTISTA","ICA","ICA","2017",8,74,39,NA,0,0,0,NA
"SAN JUAN BAUTISTA","ICA","ICA","2018",9,87,47,NA,0,0,0,NA
"SAN JUAN BAUTISTA","ICA","ICA","2019",1,13,5,NA,0,0,0,NA
"SAN JUAN BAUTISTA","ICA","ICA","2020",6,63,31,NA,0,0,0,NA
"SAN JUAN BAUTISTA","ICA","ICA","2021",7,66,47,NA,0,0,0,NA
"SAN JUAN BAUTISTA","ICA","ICA","2022",5,56,50,NA,0,0,0,NA
"SANTIAGO","ICA","ICA","2012",NA,0,0,NA,NA,0,0,NA
"SANTIAGO","ICA","ICA","2013",NA,21,8,NA,NA,1,0,NA
"SANTIAGO","ICA","ICA","2014",14,117,52,NA,0,0,0,NA
"SANTIAGO","ICA","ICA","2015",31,245,121,NA,0,0,0,NA
"SANTIAGO","ICA","ICA","2016",25,283,130,NA,0,1,0,NA
"SANTIAGO","ICA","ICA","2017",16,196,84,NA,1,1,1,NA
"SANTIAGO","ICA","ICA","2018",38,402,139,NA,1,2,0,NA
"SANTIAGO","ICA","ICA","2019",26,219,81,NA,0,0,0,NA
"SANTIAGO","ICA","ICA","2020",35,343,134,NA,0,0,0,NA
"SANTIAGO","ICA","ICA","2021",36,355,193,NA,0,5,0,NA
"SANTIAGO","ICA","ICA","2022",39,370,192,NA,1,3,1,NA
"SUBTANJALLA","ICA","ICA","2012",7,28,9,NA,0,0,0,NA
"SUBTANJALLA","ICA","ICA","2013",14,118,56,NA,0,0,0,NA
"SUBTANJALLA","ICA","ICA","2014",31,215,74,NA,0,0,0,NA
"SUBTANJALLA","ICA","ICA","2015",26,231,91,NA,0,0,0,NA
"SUBTANJALLA","ICA","ICA","2016",32,254,86,NA,0,0,1,NA
"SUBTANJALLA","ICA","ICA","2017",15,238,88,NA,0,1,0,NA
"SUBTANJALLA","ICA","ICA","2018",29,269,115,NA,0,0,0,NA
"SUBTANJALLA","ICA","ICA","2019",6,85,40,NA,0,0,1,NA
"SUBTANJALLA","ICA","ICA","2020",22,174,107,NA,0,1,1,NA
"SUBTANJALLA","ICA","ICA","2021",18,279,134,NA,0,3,0,NA
"SUBTANJALLA","ICA","ICA","2022",22,233,106,NA,1,5,1,NA
"TATE","ICA","ICA","2011",NA,3,NA,NA,NA,0,NA,NA
"TATE","ICA","ICA","2013",NA,3,1,NA,NA,0,0,NA
"TATE","ICA","ICA","2014",0,8,2,NA,0,0,0,NA
"TATE","ICA","ICA","2015",7,39,29,NA,0,0,0,NA
"TATE","ICA","ICA","2016",7,44,23,NA,0,0,0,NA
"TATE","ICA","ICA","2017",3,43,16,NA,0,0,0,NA
"TATE","ICA","ICA","2018",1,75,33,NA,0,2,0,NA
"TATE","ICA","ICA","2019",1,16,10,NA,0,0,0,NA
"TATE","ICA","ICA","2020",11,54,19,NA,0,0,0,NA
"TATE","ICA","ICA","2021",8,79,35,NA,0,0,0,NA
"TATE","ICA","ICA","2022",8,78,30,NA,0,1,0,NA
"YAUCA DEL ROSARIO","ICA","ICA","2015",NA,0,NA,NA,NA,0,NA,NA
"YAUCA DEL ROSARIO","ICA","ICA","2016",NA,0,NA,NA,NA,0,NA,NA
"YAUCA DEL ROSARIO","ICA","ICA","2017",NA,8,1,NA,NA,0,0,NA
"YAUCA DEL ROSARIO","ICA","ICA","2018",NA,1,0,NA,NA,0,0,NA
"YAUCA DEL ROSARIO","ICA","ICA","2019",NA,5,1,NA,NA,0,0,NA
"YAUCA DEL ROSARIO","ICA","ICA","2020",NA,NA,1,NA,NA,NA,0,NA
"YAUCA DEL ROSARIO","ICA","ICA","2021",1,1,1,NA,0,0,0,NA
"YAUCA DEL ROSARIO","ICA","ICA","2022",NA,1,0,NA,NA,0,0,NA
"CHANGUILLO","ICA","NAZCA","2012",1,22,4,NA,0,0,0,NA
"CHANGUILLO","ICA","NAZCA","2013",NA,19,11,NA,NA,0,0,NA
"CHANGUILLO","ICA","NAZCA","2014",1,20,9,NA,0,0,0,NA
"CHANGUILLO","ICA","NAZCA","2015",6,16,8,NA,0,0,0,NA
"CHANGUILLO","ICA","NAZCA","2016",4,29,17,NA,0,0,1,NA
"CHANGUILLO","ICA","NAZCA","2017",2,14,8,NA,0,1,0,NA
"CHANGUILLO","ICA","NAZCA","2018",3,21,18,NA,0,0,0,NA
"CHANGUILLO","ICA","NAZCA","2019",NA,0,2,NA,NA,0,0,NA
"CHANGUILLO","ICA","NAZCA","2020",1,10,5,NA,0,0,0,NA
"CHANGUILLO","ICA","NAZCA","2021",0,11,10,NA,0,0,0,NA
"CHANGUILLO","ICA","NAZCA","2022",2,13,10,NA,0,0,0,NA
"EL INGENIO","ICA","NAZCA","2012",NA,0,0,NA,NA,0,0,NA
"EL INGENIO","ICA","NAZCA","2013",NA,0,0,NA,NA,0,0,NA
"EL INGENIO","ICA","NAZCA","2014",NA,8,4,NA,NA,0,0,NA
"EL INGENIO","ICA","NAZCA","2015",1,33,14,NA,0,0,0,NA
"EL INGENIO","ICA","NAZCA","2016",5,28,17,NA,0,0,0,NA
"EL INGENIO","ICA","NAZCA","2017",3,23,20,NA,0,0,0,NA
"EL INGENIO","ICA","NAZCA","2018",9,32,27,NA,0,0,0,NA
"EL INGENIO","ICA","NAZCA","2019",NA,0,0,NA,NA,0,0,NA
"EL INGENIO","ICA","NAZCA","2020",0,22,13,NA,0,0,0,NA
"EL INGENIO","ICA","NAZCA","2021",3,34,23,NA,0,0,0,NA
"EL INGENIO","ICA","NAZCA","2022",6,29,35,NA,0,1,0,NA
"MARCONA","ICA","NAZCA","2012",0,16,6,NA,0,0,0,NA
"MARCONA","ICA","NAZCA","2013",17,165,53,NA,0,0,0,NA
"MARCONA","ICA","NAZCA","2014",34,228,60,NA,0,0,0,NA
"MARCONA","ICA","NAZCA","2015",13,204,52,NA,0,0,0,NA
"MARCONA","ICA","NAZCA","2016",25,226,58,NA,0,0,0,NA
"MARCONA","ICA","NAZCA","2017",17,173,68,NA,0,0,1,NA
"MARCONA","ICA","NAZCA","2018",26,206,75,NA,0,0,0,NA
"MARCONA","ICA","NAZCA","2019",3,36,20,NA,0,0,0,NA
"MARCONA","ICA","NAZCA","2020",6,115,55,NA,0,0,1,NA
"MARCONA","ICA","NAZCA","2021",13,147,78,NA,0,3,0,NA
"MARCONA","ICA","NAZCA","2022",26,232,124,1,0,2,0,0
"NAZCA","ICA","NAZCA","2011",1,4,3,NA,0,0,0,NA
"NAZCA","ICA","NAZCA","2012",10,51,19,NA,0,0,0,NA
"NAZCA","ICA","NAZCA","2013",68,458,217,NA,0,0,4,NA
"NAZCA","ICA","NAZCA","2014",47,518,243,1,0,2,2,0
"NAZCA","ICA","NAZCA","2015",67,465,200,NA,0,0,0,NA
"NAZCA","ICA","NAZCA","2016",44,413,219,1,0,1,1,0
"NAZCA","ICA","NAZCA","2017",21,282,148,NA,0,2,4,NA
"NAZCA","ICA","NAZCA","2018",36,454,221,NA,1,3,1,NA
"NAZCA","ICA","NAZCA","2019",7,63,51,NA,0,0,0,NA
"NAZCA","ICA","NAZCA","2020",12,302,150,NA,0,2,0,NA
"NAZCA","ICA","NAZCA","2021",19,245,157,NA,1,2,2,NA
"NAZCA","ICA","NAZCA","2022",22,265,178,NA,0,4,0,NA
"VISTA ALEGRE","ICA","NAZCA","2011",2,23,8,NA,0,0,0,NA
"VISTA ALEGRE","ICA","NAZCA","2012",1,NA,NA,NA,0,NA,NA,NA
"VISTA ALEGRE","ICA","NAZCA","2013",27,221,85,NA,0,1,0,NA
"VISTA ALEGRE","ICA","NAZCA","2014",22,242,117,NA,0,0,0,NA
"VISTA ALEGRE","ICA","NAZCA","2015",20,264,125,NA,0,1,0,NA
"VISTA ALEGRE","ICA","NAZCA","2016",39,296,129,NA,0,0,1,NA
"VISTA ALEGRE","ICA","NAZCA","2017",41,339,129,NA,0,1,0,NA
"VISTA ALEGRE","ICA","NAZCA","2018",34,323,149,NA,1,1,1,NA
"VISTA ALEGRE","ICA","NAZCA","2019",12,65,26,NA,0,0,0,NA
"VISTA ALEGRE","ICA","NAZCA","2020",29,254,167,NA,3,4,0,NA
"VISTA ALEGRE","ICA","NAZCA","2021",38,225,130,NA,2,1,0,NA
"VISTA ALEGRE","ICA","NAZCA","2022",17,194,120,NA,1,0,1,NA
"LLIPATA","ICA","PALPA","2012",NA,0,0,NA,NA,0,0,NA
"LLIPATA","ICA","PALPA","2013",0,4,0,NA,0,0,0,NA
"LLIPATA","ICA","PALPA","2014",3,24,15,NA,0,0,0,NA
"LLIPATA","ICA","PALPA","2015",1,19,11,NA,0,0,0,NA
"LLIPATA","ICA","PALPA","2016",2,25,12,NA,0,0,1,NA
"LLIPATA","ICA","PALPA","2017",NA,12,9,NA,NA,0,0,NA
"LLIPATA","ICA","PALPA","2018",1,19,13,NA,0,0,0,NA
"LLIPATA","ICA","PALPA","2019",NA,8,4,NA,NA,0,0,NA
"LLIPATA","ICA","PALPA","2020",NA,5,4,NA,NA,0,0,NA
"LLIPATA","ICA","PALPA","2021",7,13,12,NA,0,0,0,NA
"LLIPATA","ICA","PALPA","2022",1,17,5,NA,0,0,0,NA
"PALPA","ICA","PALPA","2012",1,3,4,NA,0,0,0,NA
"PALPA","ICA","PALPA","2013",21,117,48,NA,0,0,0,NA
"PALPA","ICA","PALPA","2014",19,174,78,NA,0,0,1,NA
"PALPA","ICA","PALPA","2015",22,132,72,NA,0,0,0,NA
"PALPA","ICA","PALPA","2016",16,106,53,NA,0,0,0,NA
"PALPA","ICA","PALPA","2017",16,123,60,NA,0,2,0,NA
"PALPA","ICA","PALPA","2018",25,185,125,1,3,5,2,0
"PALPA","ICA","PALPA","2019",5,29,13,NA,0,0,0,NA
"PALPA","ICA","PALPA","2020",12,65,20,NA,0,1,0,NA
"PALPA","ICA","PALPA","2021",11,87,48,NA,1,0,0,NA
"PALPA","ICA","PALPA","2022",10,65,46,NA,0,0,0,NA
"RIO GRANDE","ICA","PALPA","2012",1,NA,1,NA,0,NA,0,NA
"RIO GRANDE","ICA","PALPA","2014",1,22,10,NA,0,0,0,NA
"RIO GRANDE","ICA","PALPA","2015",3,50,29,NA,0,0,0,NA
"RIO GRANDE","ICA","PALPA","2016",4,36,24,NA,0,0,0,NA
"RIO GRANDE","ICA","PALPA","2017",4,34,20,NA,0,0,0,NA
"RIO GRANDE","ICA","PALPA","2018",NA,44,35,NA,NA,0,0,NA
"RIO GRANDE","ICA","PALPA","2019",NA,18,5,NA,NA,0,0,NA
"RIO GRANDE","ICA","PALPA","2020",3,21,12,NA,0,0,0,NA
"RIO GRANDE","ICA","PALPA","2021",6,23,17,NA,0,0,0,NA
"RIO GRANDE","ICA","PALPA","2022",3,24,18,NA,0,0,0,NA
"SANTA CRUZ","ICA","PALPA","2013",1,2,4,NA,0,0,0,NA
"SANTA CRUZ","ICA","PALPA","2014",NA,1,1,NA,NA,0,0,NA
"SANTA CRUZ","ICA","PALPA","2015",NA,6,NA,NA,NA,0,NA,NA
"SANTA CRUZ","ICA","PALPA","2016",NA,8,5,NA,NA,0,0,NA
"SANTA CRUZ","ICA","PALPA","2017",1,7,2,NA,0,0,0,NA
"SANTA CRUZ","ICA","PALPA","2018",2,8,13,NA,0,0,0,NA
"SANTA CRUZ","ICA","PALPA","2019",NA,2,2,NA,NA,0,0,NA
"SANTA CRUZ","ICA","PALPA","2020",NA,5,NA,NA,NA,0,NA,NA
"SANTA CRUZ","ICA","PALPA","2021",1,6,8,NA,0,0,0,NA
"SANTA CRUZ","ICA","PALPA","2022",NA,3,6,NA,NA,0,0,NA
"TIBILLO","ICA","PALPA","2015",NA,5,1,NA,NA,0,0,NA
"TIBILLO","ICA","PALPA","2016",NA,2,1,NA,NA,0,0,NA
"TIBILLO","ICA","PALPA","2019",NA,1,NA,NA,NA,0,NA,NA
"TIBILLO","ICA","PALPA","2020",NA,1,2,NA,NA,0,0,NA
"TIBILLO","ICA","PALPA","2021",NA,1,NA,NA,NA,0,NA,NA
"HUANCANO","ICA","PISCO","2012",0,NA,NA,NA,0,NA,NA,NA
"HUANCANO","ICA","PISCO","2013",1,3,3,NA,0,0,0,NA
"HUANCANO","ICA","PISCO","2014",NA,1,2,NA,NA,0,0,NA
"HUANCANO","ICA","PISCO","2015",NA,6,2,NA,NA,0,0,NA
"HUANCANO","ICA","PISCO","2016",NA,3,NA,NA,NA,0,NA,NA
"HUANCANO","ICA","PISCO","2017",NA,9,4,NA,NA,0,0,NA
"HUANCANO","ICA","PISCO","2018",1,9,11,NA,0,0,0,NA
"HUANCANO","ICA","PISCO","2019",NA,1,0,NA,NA,0,0,NA
"HUANCANO","ICA","PISCO","2020",NA,7,9,NA,NA,0,0,NA
"HUANCANO","ICA","PISCO","2021",0,6,1,NA,0,0,0,NA
"HUANCANO","ICA","PISCO","2022",1,11,20,NA,0,0,0,NA
"HUMAY","ICA","PISCO","2012",NA,1,NA,NA,NA,0,NA,NA
"HUMAY","ICA","PISCO","2013",2,16,11,NA,0,0,0,NA
"HUMAY","ICA","PISCO","2014",1,10,2,NA,0,0,0,NA
"HUMAY","ICA","PISCO","2015",4,12,12,NA,0,0,0,NA
"HUMAY","ICA","PISCO","2016",3,66,30,NA,0,0,0,NA
"HUMAY","ICA","PISCO","2017",7,62,34,NA,0,0,0,NA
"HUMAY","ICA","PISCO","2018",8,68,34,NA,0,0,0,NA
"HUMAY","ICA","PISCO","2019",1,9,4,NA,0,0,0,NA
"HUMAY","ICA","PISCO","2020",1,13,9,NA,0,0,0,NA
"HUMAY","ICA","PISCO","2021",5,19,15,NA,0,2,0,NA
"HUMAY","ICA","PISCO","2022",8,80,49,NA,0,1,0,NA
"INDEPENDENCIA","ICA","PISCO","2012",1,2,1,NA,0,0,0,NA
"INDEPENDENCIA","ICA","PISCO","2013",8,49,11,NA,0,0,0,NA
"INDEPENDENCIA","ICA","PISCO","2014",10,86,63,0,0,0,0,0
"INDEPENDENCIA","ICA","PISCO","2015",15,121,71,NA,0,0,0,NA
"INDEPENDENCIA","ICA","PISCO","2016",14,128,61,NA,0,0,0,NA
"INDEPENDENCIA","ICA","PISCO","2017",15,136,64,NA,0,0,0,NA
"INDEPENDENCIA","ICA","PISCO","2018",20,137,78,NA,0,1,0,NA
"INDEPENDENCIA","ICA","PISCO","2019",0,10,0,NA,0,0,0,NA
"INDEPENDENCIA","ICA","PISCO","2020",11,55,43,NA,0,0,2,NA
"INDEPENDENCIA","ICA","PISCO","2021",13,87,58,NA,0,0,0,NA
"INDEPENDENCIA","ICA","PISCO","2022",15,127,59,NA,0,1,0,NA
"PARACAS","ICA","PISCO","2012",0,3,3,NA,0,0,0,NA
"PARACAS","ICA","PISCO","2013",10,54,20,NA,0,0,0,NA
"PARACAS","ICA","PISCO","2014",11,41,13,NA,0,1,0,NA
"PARACAS","ICA","PISCO","2015",1,18,3,NA,0,0,0,NA
"PARACAS","ICA","PISCO","2016",7,51,23,NA,0,0,0,NA
"PARACAS","ICA","PISCO","2017",17,107,34,NA,0,0,0,NA
"PARACAS","ICA","PISCO","2018",21,104,37,NA,0,1,1,NA
"PARACAS","ICA","PISCO","2019",7,46,19,NA,0,0,0,NA
"PARACAS","ICA","PISCO","2020",17,76,32,NA,0,0,0,NA
"PARACAS","ICA","PISCO","2021",15,80,41,NA,0,0,0,NA
"PARACAS","ICA","PISCO","2022",11,68,30,NA,0,0,1,NA
"PISCO","ICA","PISCO","2012",2,5,3,NA,0,0,0,NA
"PISCO","ICA","PISCO","2013",61,320,128,NA,0,0,0,NA
"PISCO","ICA","PISCO","2014",66,366,142,NA,1,0,0,NA
"PISCO","ICA","PISCO","2015",57,335,144,NA,0,0,0,NA
"PISCO","ICA","PISCO","2016",80,447,198,1,0,0,0,0
"PISCO","ICA","PISCO","2017",72,491,239,1,1,1,0,0
"PISCO","ICA","PISCO","2018",89,597,260,NA,0,3,2,NA
"PISCO","ICA","PISCO","2019",24,89,44,NA,0,2,2,NA
"PISCO","ICA","PISCO","2020",42,398,193,NA,0,7,2,NA
"PISCO","ICA","PISCO","2021",53,434,283,NA,1,7,4,NA
"PISCO","ICA","PISCO","2022",28,437,254,NA,1,6,2,NA
"SAN ANDRES","ICA","PISCO","2012",14,30,13,NA,0,0,0,NA
"SAN ANDRES","ICA","PISCO","2013",40,132,56,1,0,0,0,0
"SAN ANDRES","ICA","PISCO","2014",51,138,63,NA,0,0,0,NA
"SAN ANDRES","ICA","PISCO","2015",47,126,67,NA,0,0,0,NA
"SAN ANDRES","ICA","PISCO","2016",32,148,61,NA,0,1,0,NA
"SAN ANDRES","ICA","PISCO","2017",25,127,59,NA,0,0,0,NA
"SAN ANDRES","ICA","PISCO","2018",28,161,62,NA,1,1,0,NA
"SAN ANDRES","ICA","PISCO","2019",1,5,4,NA,0,0,0,NA
"SAN ANDRES","ICA","PISCO","2020",13,61,32,NA,0,2,0,NA
"SAN ANDRES","ICA","PISCO","2021",24,91,41,NA,2,2,1,NA
"SAN ANDRES","ICA","PISCO","2022",15,90,35,NA,0,0,2,NA
"SAN CLEMENTE","ICA","PISCO","2012",0,NA,NA,NA,0,NA,NA,NA
"SAN CLEMENTE","ICA","PISCO","2013",19,128,55,NA,0,0,1,NA
"SAN CLEMENTE","ICA","PISCO","2014",39,201,92,NA,0,0,0,NA
"SAN CLEMENTE","ICA","PISCO","2015",27,216,76,NA,0,1,0,NA
"SAN CLEMENTE","ICA","PISCO","2016",27,242,106,NA,0,0,0,NA
"SAN CLEMENTE","ICA","PISCO","2017",28,276,123,NA,0,0,0,NA
"SAN CLEMENTE","ICA","PISCO","2018",41,231,115,NA,0,0,0,NA
"SAN CLEMENTE","ICA","PISCO","2019",4,72,29,NA,0,0,0,NA
"SAN CLEMENTE","ICA","PISCO","2020",27,151,91,NA,1,3,0,NA
"SAN CLEMENTE","ICA","PISCO","2021",31,217,112,NA,1,1,0,NA
"SAN CLEMENTE","ICA","PISCO","2022",21,229,140,NA,2,3,0,NA
"TUPAC AMARU INCA","ICA","PISCO","2012",1,6,2,NA,0,0,0,NA
"TUPAC AMARU INCA","ICA","PISCO","2013",3,39,9,NA,0,0,0,NA
"TUPAC AMARU INCA","ICA","PISCO","2014",9,41,18,NA,0,0,0,NA
"TUPAC AMARU INCA","ICA","PISCO","2015",NA,2,1,NA,NA,0,0,NA
"TUPAC AMARU INCA","ICA","PISCO","2016",2,17,5,NA,0,0,0,NA
"TUPAC AMARU INCA","ICA","PISCO","2017",24,175,66,NA,0,4,1,NA
"TUPAC AMARU INCA","ICA","PISCO","2018",29,204,110,NA,0,4,2,NA
"TUPAC AMARU INCA","ICA","PISCO","2019",2,23,9,NA,0,0,0,NA
"TUPAC AMARU INCA","ICA","PISCO","2020",18,158,65,NA,1,2,2,NA
"TUPAC AMARU INCA","ICA","PISCO","2021",14,93,51,NA,0,2,1,NA
"TUPAC AMARU INCA","ICA","PISCO","2022",26,176,97,NA,1,1,1,NA
"CHANCHAMAYO","JUNIN","CHANCHAMAYO","2012",33,172,69,NA,0,0,1,NA
"CHANCHAMAYO","JUNIN","CHANCHAMAYO","2013",23,139,66,NA,0,2,2,NA
"CHANCHAMAYO","JUNIN","CHANCHAMAYO","2014",63,283,130,1,0,3,0,0
"CHANCHAMAYO","JUNIN","CHANCHAMAYO","2015",48,302,145,1,0,2,3,0
"CHANCHAMAYO","JUNIN","CHANCHAMAYO","2016",59,283,144,NA,0,2,1,NA
"CHANCHAMAYO","JUNIN","CHANCHAMAYO","2017",47,268,128,NA,0,2,2,NA
"CHANCHAMAYO","JUNIN","CHANCHAMAYO","2018",56,283,149,NA,0,4,2,NA
"CHANCHAMAYO","JUNIN","CHANCHAMAYO","2019",NA,NA,0,NA,NA,NA,0,NA
"CHANCHAMAYO","JUNIN","CHANCHAMAYO","2020",21,172,104,NA,0,0,3,NA
"CHANCHAMAYO","JUNIN","CHANCHAMAYO","2021",42,297,196,NA,7,2,3,NA
"CHANCHAMAYO","JUNIN","CHANCHAMAYO","2022",44,288,225,NA,1,4,2,NA
"PERENE","JUNIN","CHANCHAMAYO","2011",1,2,NA,NA,0,0,NA,NA
"PERENE","JUNIN","CHANCHAMAYO","2012",95,394,157,1,0,1,3,0
"PERENE","JUNIN","CHANCHAMAYO","2013",206,733,407,NA,0,3,8,NA
"PERENE","JUNIN","CHANCHAMAYO","2014",212,926,445,NA,0,1,0,NA
"PERENE","JUNIN","CHANCHAMAYO","2015",238,794,408,NA,2,10,4,NA
"PERENE","JUNIN","CHANCHAMAYO","2016",181,730,339,NA,1,3,1,NA
"PERENE","JUNIN","CHANCHAMAYO","2017",196,864,401,NA,0,2,4,NA
"PERENE","JUNIN","CHANCHAMAYO","2018",275,1090,560,NA,8,6,5,NA
"PERENE","JUNIN","CHANCHAMAYO","2019",0,3,1,NA,0,0,0,NA
"PERENE","JUNIN","CHANCHAMAYO","2020",128,591,378,NA,2,5,5,NA
"PERENE","JUNIN","CHANCHAMAYO","2021",202,734,502,NA,3,9,8,NA
"PERENE","JUNIN","CHANCHAMAYO","2022",194,922,603,NA,9,20,4,NA
"PICHANAQUI","JUNIN","CHANCHAMAYO","2011",NA,3,1,NA,NA,0,0,NA
